Provider_Admin1_Name,Provider_Admin2_Name,Admin1_Name,Admin2_Name,Market_Name,Latitude,Longitude,Commodity_Category,Commodity_Name,Unit,Price_Type,Price,Reference_Period_Start,Reference_Period_End,Standardized_Price,Start_Month,End_Month,Price_Mean,Price_Median,Price_Std
Southern,Galle,Southern,Galle,Galle,6.04,80.22,"Meat, Fish and Eggs",Eggs,Unit,Retail,46.51,2024-05-15,2024-06-14,46.51,5,6,44.80140549273021,46.69,9.24456625823771
Southern,Galle,Southern,Galle,Galle,6.04,80.22,,"Fish (dry, katta)",KG,Retail,2076.04,2024-05-15,2024-06-14,2076.04,5,6,2059.112420634921,2080.99,265.5405997706087
Southern,Galle,Southern,Galle,Galle,6.04,80.22,"Meat, Fish and Eggs","Fish (dry, sprats)",KG,Retail,1237.5,2024-05-15,2024-06-14,1237.5,5,6,1144.8310645724257,1155.0,146.33971610444323
Southern,Galle,Southern,Galle,Galle,6.04,80.22,"Meat, Fish and Eggs",Fish (goldstripe sardinella),KG,Retail,1000.0,2024-05-15,2024-06-14,1000.0,5,6,870.5199785867238,885.0,238.00393899659846
Southern,Galle,Southern,Galle,Galle,6.04,80.22,"Meat, Fish and Eggs",Fish (skipjack tuna),KG,Retail,1516.67,2024-05-15,2024-06-14,1516.67,5,6,1150.981957364341,1147.5,315.69451989647536
Southern,Galle,Southern,Galle,Galle,6.04,80.22,"Meat, Fish and Eggs",Fish (trenched sardinella),KG,Retail,1054.17,2024-05-15,2024-06-14,1054.17,5,6,894.0900189035917,900.0,201.93395714513966
Southern,Galle,Southern,Galle,Galle,6.04,80.22,"Meat, Fish and Eggs","Meat (chicken, broiler)",KG,Retail,1236.88,2024-05-15,2024-06-14,1236.88,5,6,1239.2873696145125,1210.21,152.78614794533686
Southern,Galle,Southern,Galle,Galle,6.04,80.22,Miscellaneous Food,"Chili (red, dry raw)",KG,Retail,876.25,2024-05-15,2024-06-14,876.25,5,6,971.5972585669781,892.25,238.44665516831964
Southern,Galle,Southern,Galle,Galle,6.04,80.22,Pulses and Nuts,Beans (mung),KG,Retail,1438.54,2024-05-15,2024-06-14,1438.54,5,6,972.9967135325132,957.5,220.88730201978925
Southern,Galle,Southern,Galle,Galle,6.04,80.22,Pulses and Nuts,Lentils,KG,Retail,317.69,2024-05-15,2024-06-14,317.69,5,6,306.16806239737275,308.33,37.6622452546459
Southern,Galle,Southern,Galle,Galle,6.04,80.22,,Cabbage,KG,Retail,208.75,2024-05-15,2024-06-14,208.75,5,6,322.53571658615135,305.5,139.26128168352795
Southern,Galle,Southern,Galle,Galle,6.04,80.22,Vegetables and Fruits,Carrots,KG,Retail,238.75,2024-05-15,2024-06-14,238.75,5,6,457.17008169934644,397.75,263.51797037047874
Southern,Galle,Southern,Galle,Galle,6.04,80.22,Vegetables and Fruits,Coconut,Unit,Retail,90.0,2024-05-15,2024-06-14,90.0,5,6,95.12499075785583,85.95,32.416444401550294
Southern,Galle,Southern,Galle,Galle,6.04,80.22,Vegetables and Fruits,Onions (imported),KG,Retail,218.5,2024-05-15,2024-06-14,218.5,5,6,290.4316552901024,262.0,121.35916415302974
Southern,Galle,Southern,Galle,Galle,6.04,80.22,,"Onions (red, imported)",KG,Retail,391.46,2024-05-15,2024-06-14,391.46,5,6,436.42263922518157,443.17,96.02768649130284
Southern,Galle,Southern,Galle,Galle,6.04,80.22,Vegetables and Fruits,"Onions (red, local)",KG,Retail,432.5,2024-05-15,2024-06-14,432.5,5,6,413.45062130177513,416.0,94.06409402043822
Southern,Galle,Southern,Galle,Galle,6.04,80.22,Vegetables and Fruits,Papaya,KG,Retail,203.0,2024-05-15,2024-06-14,203.0,5,6,189.84429508196723,188.66500000000002,50.57447896329415
Southern,Galle,Southern,Galle,Galle,6.04,80.22,Vegetables and Fruits,Pineapples,KG,Retail,827.5,2024-05-15,2024-06-14,827.5,5,6,449.00745762711864,426.0,137.01917872690612
Southern,Galle,Southern,Galle,Galle,6.04,80.22,Vegetables and Fruits,Pumpkin,KG,Retail,123.75,2024-05-15,2024-06-14,123.75,5,6,196.63351963746223,192.0,63.05484524662659
Southern,Galle,Southern,Galle,Galle,6.04,80.22,Vegetables and Fruits,Snake gourd,KG,Retail,283.33,2024-05-15,2024-06-14,283.33,5,6,298.74733333333336,302.0,83.97773182060848
Southern,Hambantota,Southern,Hambantota,Hambantota,6.14,81.08,Cereals and Tubers,Rice (white),KG,Retail,248.0,2024-05-15,2024-06-14,248.0,5,6,202.83024132730017,239.58,74.66723897449664
Southern,Hambantota,Southern,Hambantota,Hambantota,6.14,81.08,"Meat, Fish and Eggs",Eggs,Unit,Retail,47.02,2024-05-15,2024-06-14,47.02,5,6,44.80140549273021,46.69,9.24456625823771
Southern,Hambantota,Southern,Hambantota,Hambantota,6.14,81.08,"Meat, Fish and Eggs","Fish (dry, sprats)",KG,Retail,1166.67,2024-05-15,2024-06-14,1166.67,5,6,1144.8310645724257,1155.0,146.33971610444323
Southern,Hambantota,Southern,Hambantota,Hambantota,6.14,81.08,"Meat, Fish and Eggs",Fish (skipjack tuna),KG,Retail,1637.5,2024-05-15,2024-06-14,1637.5,5,6,1150.981957364341,1147.5,315.69451989647536
Southern,Hambantota,Southern,Hambantota,Hambantota,6.14,81.08,"Meat, Fish and Eggs",Fish (yellowfin tuna),KG,Retail,2250.0,2024-05-15,2024-06-14,2250.0,5,6,1908.8589159292035,1992.81,403.4688856924188
Southern,Hambantota,Southern,Hambantota,Hambantota,6.14,81.08,Miscellaneous Food,"Chili (red, dry raw)",KG,Retail,860.5,2024-05-15,2024-06-14,860.5,5,6,971.5972585669781,892.25,238.44665516831964
Southern,Hambantota,Southern,Hambantota,Hambantota,6.14,81.08,Pulses and Nuts,Beans,KG,Retail,471.25,2024-05-15,2024-06-14,471.25,5,6,526.7304097116844,516.0,161.3804354203384
Southern,Hambantota,Southern,Hambantota,Hambantota,6.14,81.08,Pulses and Nuts,"Cowpeas (whole, average)",KG,Retail,862.5,2024-05-15,2024-06-14,862.5,5,6,915.2490644490645,877.5,161.35794398814483
Southern,Hambantota,Southern,Hambantota,Hambantota,6.14,81.08,Pulses and Nuts,Lentils,KG,Retail,322.5,2024-05-15,2024-06-14,322.5,5,6,306.16806239737275,308.33,37.6622452546459
Southern,Hambantota,Southern,Hambantota,Hambantota,6.14,81.08,Vegetables and Fruits,Bananas,KG,Retail,139.0,2024-05-15,2024-06-14,139.0,5,6,181.76804918032786,185.0,38.973371751900835
Southern,Hambantota,Southern,Hambantota,Hambantota,6.14,81.08,,Cabbage,KG,Retail,210.42,2024-05-15,2024-06-14,210.42,5,6,322.53571658615135,305.5,139.26128168352795
Southern,Hambantota,Southern,Hambantota,Hambantota,6.14,81.08,Vegetables and Fruits,Carrots,KG,Retail,282.08,2024-05-15,2024-06-14,282.08,5,6,457.17008169934644,397.75,263.51797037047874
Southern,Hambantota,Southern,Hambantota,Hambantota,6.14,81.08,Vegetables and Fruits,Coconut,Unit,Retail,80.0,2024-05-15,2024-06-14,80.0,5,6,95.12499075785583,85.95,32.416444401550294
Southern,Hambantota,Southern,Hambantota,Hambantota,6.14,81.08,Vegetables and Fruits,Onions (imported),KG,Retail,335.92,2024-05-15,2024-06-14,335.92,5,6,290.4316552901024,262.0,121.35916415302974
Southern,Hambantota,Southern,Hambantota,Hambantota,6.14,81.08,,"Onions (red, imported)",KG,Retail,397.5,2024-05-15,2024-06-14,397.5,5,6,436.42263922518157,443.17,96.02768649130284
Southern,Hambantota,Southern,Hambantota,Hambantota,6.14,81.08,Vegetables and Fruits,Pumpkin,KG,Retail,146.67,2024-05-15,2024-06-14,146.67,5,6,196.63351963746223,192.0,63.05484524662659
Southern,Hambantota,Southern,Hambantota,Hambantota,6.14,81.08,Vegetables and Fruits,Snake gourd,KG,Retail,277.5,2024-05-15,2024-06-14,277.5,5,6,298.74733333333336,302.0,83.97773182060848
Southern,Hambantota,Southern,Hambantota,Hambantota,6.14,81.08,Vegetables and Fruits,Tomatoes,KG,Retail,188.33,2024-05-15,2024-06-14,188.33,5,6,359.6504306220096,318.0,180.35058011610832
Southern,Hambantota,Southern,Hambantota,Tissamaharama,6.28,81.29,Cereals and Tubers,Potatoes (imported),KG,Retail,196.25,2024-05-15,2024-06-14,196.25,5,6,216.12493827160492,214.5,33.30961189849467
Southern,Hambantota,Southern,Hambantota,Tissamaharama,6.28,81.29,"Meat, Fish and Eggs",Eggs,Unit,Retail,47.2,2024-05-15,2024-06-14,47.2,5,6,44.80140549273021,46.69,9.24456625823771
Southern,Hambantota,Southern,Hambantota,Tissamaharama,6.28,81.29,"Meat, Fish and Eggs","Fish (dry, sprats)",KG,Retail,1045.62,2024-05-15,2024-06-14,1045.62,5,6,1144.8310645724257,1155.0,146.33971610444323
Southern,Hambantota,Southern,Hambantota,Tissamaharama,6.28,81.29,"Meat, Fish and Eggs",Fish (goldstripe sardinella),KG,Retail,1143.75,2024-05-15,2024-06-14,1143.75,5,6,870.5199785867238,885.0,238.00393899659846
Southern,Hambantota,Southern,Hambantota,Tissamaharama,6.28,81.29,"Meat, Fish and Eggs",Fish (sail fish),KG,Retail,2133.33,2024-05-15,2024-06-14,2133.33,5,6,2100.931306122449,2250.0,438.52500397421113
Southern,Hambantota,Southern,Hambantota,Tissamaharama,6.28,81.29,"Meat, Fish and Eggs",Fish (skipjack tuna),KG,Retail,1500.0,2024-05-15,2024-06-14,1500.0,5,6,1150.981957364341,1147.5,315.69451989647536
Southern,Hambantota,Southern,Hambantota,Tissamaharama,6.28,81.29,"Meat, Fish and Eggs",Fish (trenched sardinella),KG,Retail,941.67,2024-05-15,2024-06-14,941.67,5,6,894.0900189035917,900.0,201.93395714513966
Southern,Hambantota,Southern,Hambantota,Tissamaharama,6.28,81.29,"Meat, Fish and Eggs",Fish (yellowfin tuna),KG,Retail,2166.67,2024-05-15,2024-06-14,2166.67,5,6,1908.8589159292035,1992.81,403.4688856924188
Southern,Hambantota,Southern,Hambantota,Tissamaharama,6.28,81.29,"Meat, Fish and Eggs","Meat (chicken, broiler)",KG,Retail,1252.08,2024-05-15,2024-06-14,1252.08,5,6,1239.2873696145125,1210.21,152.78614794533686
Southern,Hambantota,Southern,Hambantota,Tissamaharama,6.28,81.29,Miscellaneous Food,"Chili (red, dry raw)",KG,Retail,834.12,2024-05-15,2024-06-14,834.12,5,6,971.5972585669781,892.25,238.44665516831964
Southern,Hambantota,Southern,Hambantota,Tissamaharama,6.28,81.29,Pulses and Nuts,Beans (mung),KG,Retail,1150.0,2024-05-15,2024-06-14,1150.0,5,6,972.9967135325132,957.5,220.88730201978925
Southern,Hambantota,Southern,Hambantota,Tissamaharama,6.28,81.29,Pulses and Nuts,Lentils,KG,Retail,324.0,2024-05-15,2024-06-14,324.0,5,6,306.16806239737275,308.33,37.6622452546459
Southern,Hambantota,Southern,Hambantota,Tissamaharama,6.28,81.29,,Cabbage,KG,Retail,197.25,2024-05-15,2024-06-14,197.25,5,6,322.53571658615135,305.5,139.26128168352795
Southern,Hambantota,Southern,Hambantota,Tissamaharama,6.28,81.29,Vegetables and Fruits,Coconut,Unit,Retail,80.0,2024-05-15,2024-06-14,80.0,5,6,95.12499075785583,85.95,32.416444401550294
Southern,Hambantota,Southern,Hambantota,Tissamaharama,6.28,81.29,Vegetables and Fruits,Eggplants,KG,Retail,247.5,2024-05-15,2024-06-14,247.5,5,6,335.8518524590164,322.33500000000004,123.78242701123881
Southern,Hambantota,Southern,Hambantota,Tissamaharama,6.28,81.29,Vegetables and Fruits,Pumpkin,KG,Retail,121.25,2024-05-15,2024-06-14,121.25,5,6,196.63351963746223,192.0,63.05484524662659
Southern,Hambantota,Southern,Hambantota,Tissamaharama,6.28,81.29,Vegetables and Fruits,Snake gourd,KG,Retail,262.5,2024-05-15,2024-06-14,262.5,5,6,298.74733333333336,302.0,83.97773182060848
Southern,Hambantota,Southern,Hambantota,Tissamaharama,6.28,81.29,Vegetables and Fruits,Tomatoes,KG,Retail,174.25,2024-05-15,2024-06-14,174.25,5,6,359.6504306220096,318.0,180.35058011610832
Southern,Matara,Southern,Matara,Matara,5.95,80.52,Cereals and Tubers,Potatoes (imported),KG,Retail,200.5,2024-05-15,2024-06-14,200.5,5,6,216.12493827160492,214.5,33.30961189849467
Southern,Matara,Southern,Matara,Matara,5.95,80.52,Cereals and Tubers,Potatoes (local),KG,Retail,387.92,2024-05-15,2024-06-14,387.92,5,6,383.54620111731845,394.575,81.20802178562654
Southern,Matara,Southern,Matara,Matara,5.95,80.52,Cereals and Tubers,Rice (medium grain),KG,Retail,220.0,2024-05-15,2024-06-14,220.0,5,6,218.20544423440452,220.0,26.085555016741488
Southern,Matara,Southern,Matara,Matara,5.95,80.52,Cereals and Tubers,Rice (white),KG,Retail,260.0,2024-05-15,2024-06-14,260.0,5,6,202.83024132730017,239.58,74.66723897449664
Southern,Matara,Southern,Matara,Matara,5.95,80.52,"Meat, Fish and Eggs",Eggs,Unit,Retail,44.66,2024-05-15,2024-06-14,44.66,5,6,44.80140549273021,46.69,9.24456625823771
Southern,Matara,Southern,Matara,Matara,5.95,80.52,,"Fish (dry, katta)",KG,Retail,1987.5,2024-05-15,2024-06-14,1987.5,5,6,2059.112420634921,2080.99,265.5405997706087
Southern,Matara,Southern,Matara,Matara,5.95,80.52,"Meat, Fish and Eggs","Fish (dry, sprats)",KG,Retail,1125.0,2024-05-15,2024-06-14,1125.0,5,6,1144.8310645724257,1155.0,146.33971610444323
Southern,Matara,Southern,Matara,Matara,5.95,80.52,"Meat, Fish and Eggs",Fish (sail fish),KG,Retail,2233.33,2024-05-15,2024-06-14,2233.33,5,6,2100.931306122449,2250.0,438.52500397421113
Southern,Matara,Southern,Matara,Matara,5.95,80.52,"Meat, Fish and Eggs",Fish (yellowfin tuna),KG,Retail,2289.58,2024-05-15,2024-06-14,2289.58,5,6,1908.8589159292035,1992.81,403.4688856924188
Southern,Matara,Southern,Matara,Matara,5.95,80.52,Miscellaneous Food,"Chili (red, dry raw)",KG,Retail,843.0,2024-05-15,2024-06-14,843.0,5,6,971.5972585669781,892.25,238.44665516831964
Southern,Matara,Southern,Matara,Matara,5.95,80.52,Pulses and Nuts,Beans (mung),KG,Retail,1234.67,2024-05-15,2024-06-14,1234.67,5,6,972.9967135325132,957.5,220.88730201978925
Southern,Matara,Southern,Matara,Matara,5.95,80.52,Pulses and Nuts,"Cowpeas (whole, average)",KG,Retail,901.88,2024-05-15,2024-06-14,901.88,5,6,915.2490644490645,877.5,161.35794398814483
Southern,Matara,Southern,Matara,Matara,5.95,80.52,Pulses and Nuts,Lentils,KG,Retail,319.5,2024-05-15,2024-06-14,319.5,5,6,306.16806239737275,308.33,37.6622452546459
Southern,Matara,Southern,Matara,Matara,5.95,80.52,Vegetables and Fruits,Bananas,KG,Retail,161.25,2024-05-15,2024-06-14,161.25,5,6,181.76804918032786,185.0,38.973371751900835
Southern,Matara,Southern,Matara,Matara,5.95,80.52,Vegetables and Fruits,Carrots,KG,Retail,269.38,2024-05-15,2024-06-14,269.38,5,6,457.17008169934644,397.75,263.51797037047874
Southern,Matara,Southern,Matara,Matara,5.95,80.52,Vegetables and Fruits,Coconut,Unit,Retail,92.5,2024-05-15,2024-06-14,92.5,5,6,95.12499075785583,85.95,32.416444401550294
Southern,Matara,Southern,Matara,Matara,5.95,80.52,,Onions (red),KG,Retail,310.0,2024-05-15,2024-06-14,310.0,5,6,364.18960854092524,355.08,68.71834831544889
Southern,Matara,Southern,Matara,Matara,5.95,80.52,,"Onions (red, imported)",KG,Retail,420.25,2024-05-15,2024-06-14,420.25,5,6,436.42263922518157,443.17,96.02768649130284
Southern,Matara,Southern,Matara,Matara,5.95,80.52,Vegetables and Fruits,"Onions (red, local)",KG,Retail,470.0,2024-05-15,2024-06-14,470.0,5,6,413.45062130177513,416.0,94.06409402043822
Southern,Matara,Southern,Matara,Matara,5.95,80.52,Vegetables and Fruits,Pineapples,KG,Retail,621.88,2024-05-15,2024-06-14,621.88,5,6,449.00745762711864,426.0,137.01917872690612
Southern,Matara,Southern,Matara,Matara,5.95,80.52,Vegetables and Fruits,Snake gourd,KG,Retail,300.0,2024-05-15,2024-06-14,300.0,5,6,298.74733333333336,302.0,83.97773182060848
Southern,Matara,Southern,Matara,Matara,5.95,80.52,Vegetables and Fruits,Tomatoes,KG,Retail,205.0,2024-05-15,2024-06-14,205.0,5,6,359.6504306220096,318.0,180.35058011610832
Uva,Badulla,Uva,Badulla,Badulla,6.99,81.04,Cereals and Tubers,Potatoes (imported),KG,Retail,204.0,2024-05-15,2024-06-14,204.0,5,6,216.12493827160492,214.5,33.30961189849467
Uva,Badulla,Uva,Badulla,Badulla,6.99,81.04,Cereals and Tubers,Potatoes (local),KG,Retail,330.0,2024-05-15,2024-06-14,330.0,5,6,383.54620111731845,394.575,81.20802178562654
Uva,Badulla,Uva,Badulla,Badulla,6.99,81.04,Cereals and Tubers,Rice (medium grain),KG,Retail,220.0,2024-05-15,2024-06-14,220.0,5,6,218.20544423440452,220.0,26.085555016741488
Uva,Badulla,Uva,Badulla,Badulla,6.99,81.04,,"Fish (dry, katta)",KG,Retail,2170.0,2024-05-15,2024-06-14,2170.0,5,6,2059.112420634921,2080.99,265.5405997706087
Uva,Badulla,Uva,Badulla,Badulla,6.99,81.04,"Meat, Fish and Eggs","Fish (dry, sprats)",KG,Retail,1083.33,2024-05-15,2024-06-14,1083.33,5,6,1144.8310645724257,1155.0,146.33971610444323
Uva,Badulla,Uva,Badulla,Badulla,6.99,81.04,"Meat, Fish and Eggs",Fish (trenched sardinella),KG,Retail,910.83,2024-05-15,2024-06-14,910.83,5,6,894.0900189035917,900.0,201.93395714513966
Uva,Badulla,Uva,Badulla,Badulla,6.99,81.04,"Meat, Fish and Eggs",Fish (yellowfin tuna),KG,Retail,1983.33,2024-05-15,2024-06-14,1983.33,5,6,1908.8589159292035,1992.81,403.4688856924188
Uva,Badulla,Uva,Badulla,Badulla,6.99,81.04,"Meat, Fish and Eggs","Meat (chicken, broiler)",KG,Retail,1300.83,2024-05-15,2024-06-14,1300.83,5,6,1239.2873696145125,1210.21,152.78614794533686
Uva,Badulla,Uva,Badulla,Badulla,6.99,81.04,Miscellaneous Food,"Chili (red, dry raw)",KG,Retail,807.5,2024-05-15,2024-06-14,807.5,5,6,971.5972585669781,892.25,238.44665516831964
Uva,Badulla,Uva,Badulla,Badulla,6.99,81.04,Pulses and Nuts,Beans (mung),KG,Retail,1163.0,2024-05-15,2024-06-14,1163.0,5,6,972.9967135325132,957.5,220.88730201978925
Uva,Badulla,Uva,Badulla,Badulla,6.99,81.04,Pulses and Nuts,Lentils,KG,Retail,326.5,2024-05-15,2024-06-14,326.5,5,6,306.16806239737275,308.33,37.6622452546459
Uva,Badulla,Uva,Badulla,Badulla,6.99,81.04,Vegetables and Fruits,Bananas,KG,Retail,161.25,2024-05-15,2024-06-14,161.25,5,6,181.76804918032786,185.0,38.973371751900835
Uva,Badulla,Uva,Badulla,Badulla,6.99,81.04,,Cabbage,KG,Retail,221.0,2024-05-15,2024-06-14,221.0,5,6,322.53571658615135,305.5,139.26128168352795
Uva,Badulla,Uva,Badulla,Badulla,6.99,81.04,Vegetables and Fruits,Carrots,KG,Retail,255.5,2024-05-15,2024-06-14,255.5,5,6,457.17008169934644,397.75,263.51797037047874
Uva,Badulla,Uva,Badulla,Badulla,6.99,81.04,Vegetables and Fruits,Eggplants,KG,Retail,256.75,2024-05-15,2024-06-14,256.75,5,6,335.8518524590164,322.33500000000004,123.78242701123881
Uva,Badulla,Uva,Badulla,Badulla,6.99,81.04,,"Onions (red, imported)",KG,Retail,406.04,2024-05-15,2024-06-14,406.04,5,6,436.42263922518157,443.17,96.02768649130284
Uva,Badulla,Uva,Badulla,Badulla,6.99,81.04,Vegetables and Fruits,"Onions (red, local)",KG,Retail,466.67,2024-05-15,2024-06-14,466.67,5,6,413.45062130177513,416.0,94.06409402043822
Uva,Badulla,Uva,Badulla,Badulla,6.99,81.04,Vegetables and Fruits,Pineapples,KG,Retail,620.0,2024-05-15,2024-06-14,620.0,5,6,449.00745762711864,426.0,137.01917872690612
Uva,Badulla,Uva,Badulla,Badulla,6.99,81.04,Vegetables and Fruits,Pumpkin,KG,Retail,228.0,2024-05-15,2024-06-14,228.0,5,6,196.63351963746223,192.0,63.05484524662659
Uva,Badulla,Uva,Badulla,Badulla,6.99,81.04,Vegetables and Fruits,Snake gourd,KG,Retail,270.0,2024-05-15,2024-06-14,270.0,5,6,298.74733333333336,302.0,83.97773182060848
Uva,Badulla,Uva,Badulla,Badulla,6.99,81.04,Vegetables and Fruits,Tomatoes,KG,Retail,129.25,2024-05-15,2024-06-14,129.25,5,6,359.6504306220096,318.0,180.35058011610832
Uva,Badulla,Uva,Badulla,Bandarawela,6.83,80.99,Cereals and Tubers,Potatoes (imported),KG,Retail,204.0,2024-05-15,2024-06-14,204.0,5,6,216.12493827160492,214.5,33.30961189849467
Uva,Badulla,Uva,Badulla,Bandarawela,6.83,80.99,Cereals and Tubers,Rice (medium grain),KG,Retail,221.0,2024-05-15,2024-06-14,221.0,5,6,218.20544423440452,220.0,26.085555016741488
Uva,Badulla,Uva,Badulla,Bandarawela,6.83,80.99,"Meat, Fish and Eggs",Eggs,Unit,Retail,50.0,2024-05-15,2024-06-14,50.0,5,6,44.80140549273021,46.69,9.24456625823771
Uva,Badulla,Uva,Badulla,Bandarawela,6.83,80.99,,"Fish (dry, katta)",KG,Retail,1933.33,2024-05-15,2024-06-14,1933.33,5,6,2059.112420634921,2080.99,265.5405997706087
Uva,Badulla,Uva,Badulla,Bandarawela,6.83,80.99,"Meat, Fish and Eggs","Fish (dry, sprats)",KG,Retail,1150.0,2024-05-15,2024-06-14,1150.0,5,6,1144.8310645724257,1155.0,146.33971610444323
Uva,Badulla,Uva,Badulla,Bandarawela,6.83,80.99,"Meat, Fish and Eggs",Fish (goldstripe sardinella),KG,Retail,1266.67,2024-05-15,2024-06-14,1266.67,5,6,870.5199785867238,885.0,238.00393899659846
Uva,Badulla,Uva,Badulla,Bandarawela,6.83,80.99,"Meat, Fish and Eggs",Fish (yellowfin tuna),KG,Retail,1850.0,2024-05-15,2024-06-14,1850.0,5,6,1908.8589159292035,1992.81,403.4688856924188
Uva,Badulla,Uva,Badulla,Bandarawela,6.83,80.99,"Meat, Fish and Eggs","Meat (chicken, broiler)",KG,Retail,1233.33,2024-05-15,2024-06-14,1233.33,5,6,1239.2873696145125,1210.21,152.78614794533686
Uva,Badulla,Uva,Badulla,Bandarawela,6.83,80.99,Miscellaneous Food,"Chili (red, dry raw)",KG,Retail,850.0,2024-05-15,2024-06-14,850.0,5,6,971.5972585669781,892.25,238.44665516831964
Uva,Badulla,Uva,Badulla,Bandarawela,6.83,80.99,Pulses and Nuts,Beans,KG,Retail,780.0,2024-05-15,2024-06-14,780.0,5,6,526.7304097116844,516.0,161.3804354203384
Uva,Badulla,Uva,Badulla,Bandarawela,6.83,80.99,Pulses and Nuts,Beans (mung),KG,Retail,1080.0,2024-05-15,2024-06-14,1080.0,5,6,972.9967135325132,957.5,220.88730201978925
Uva,Badulla,Uva,Badulla,Bandarawela,6.83,80.99,Pulses and Nuts,Lentils,KG,Retail,326.67,2024-05-15,2024-06-14,326.67,5,6,306.16806239737275,308.33,37.6622452546459
Uva,Badulla,Uva,Badulla,Bandarawela,6.83,80.99,Vegetables and Fruits,Bananas,KG,Retail,188.0,2024-05-15,2024-06-14,188.0,5,6,181.76804918032786,185.0,38.973371751900835
Uva,Badulla,Uva,Badulla,Bandarawela,6.83,80.99,Vegetables and Fruits,Carrots,KG,Retail,308.0,2024-05-15,2024-06-14,308.0,5,6,457.17008169934644,397.75,263.51797037047874
Uva,Badulla,Uva,Badulla,Bandarawela,6.83,80.99,Vegetables and Fruits,Coconut,Unit,Retail,87.0,2024-05-15,2024-06-14,87.0,5,6,95.12499075785583,85.95,32.416444401550294
Uva,Badulla,Uva,Badulla,Bandarawela,6.83,80.99,Vegetables and Fruits,Eggplants,KG,Retail,308.0,2024-05-15,2024-06-14,308.0,5,6,335.8518524590164,322.33500000000004,123.78242701123881
Uva,Badulla,Uva,Badulla,Bandarawela,6.83,80.99,,"Onions (red, imported)",KG,Retail,468.0,2024-05-15,2024-06-14,468.0,5,6,436.42263922518157,443.17,96.02768649130284
Uva,Badulla,Uva,Badulla,Bandarawela,6.83,80.99,Vegetables and Fruits,Papaya,KG,Retail,168.0,2024-05-15,2024-06-14,168.0,5,6,189.84429508196723,188.66500000000002,50.57447896329415
Uva,Badulla,Uva,Badulla,Bandarawela,6.83,80.99,Vegetables and Fruits,Pineapples,KG,Retail,716.67,2024-05-15,2024-06-14,716.67,5,6,449.00745762711864,426.0,137.01917872690612
Uva,Badulla,Uva,Badulla,Bandarawela,6.83,80.99,Vegetables and Fruits,Pumpkin,KG,Retail,220.0,2024-05-15,2024-06-14,220.0,5,6,196.63351963746223,192.0,63.05484524662659
Uva,Badulla,Uva,Badulla,Bandarawela,6.83,80.99,Vegetables and Fruits,Snake gourd,KG,Retail,420.0,2024-05-15,2024-06-14,420.0,5,6,298.74733333333336,302.0,83.97773182060848
Uva,Badulla,Uva,Badulla,Keppetipola (DEC},6.91,80.91,Cereals and Tubers,Potatoes (imported),KG,Retail,190.0,2024-05-15,2024-06-14,190.0,5,6,216.12493827160492,214.5,33.30961189849467
Uva,Badulla,Uva,Badulla,Keppetipola (DEC},6.91,80.91,Cereals and Tubers,Rice (medium grain),KG,Retail,218.5,2024-05-15,2024-06-14,218.5,5,6,218.20544423440452,220.0,26.085555016741488
Uva,Badulla,Uva,Badulla,Keppetipola (DEC},6.91,80.91,Cereals and Tubers,Rice (white),KG,Retail,263.75,2024-05-15,2024-06-14,263.75,5,6,202.83024132730017,239.58,74.66723897449664
Uva,Badulla,Uva,Badulla,Keppetipola (DEC},6.91,80.91,"Meat, Fish and Eggs",Eggs,Unit,Retail,44.12,2024-05-15,2024-06-14,44.12,5,6,44.80140549273021,46.69,9.24456625823771
Uva,Badulla,Uva,Badulla,Keppetipola (DEC},6.91,80.91,,"Fish (dry, katta)",KG,Retail,2350.0,2024-05-15,2024-06-14,2350.0,5,6,2059.112420634921,2080.99,265.5405997706087
Uva,Badulla,Uva,Badulla,Keppetipola (DEC},6.91,80.91,"Meat, Fish and Eggs","Fish (dry, sprats)",KG,Retail,1240.0,2024-05-15,2024-06-14,1240.0,5,6,1144.8310645724257,1155.0,146.33971610444323
Uva,Badulla,Uva,Badulla,Keppetipola (DEC},6.91,80.91,"Meat, Fish and Eggs",Fish (sail fish),KG,Retail,2200.0,2024-05-15,2024-06-14,2200.0,5,6,2100.931306122449,2250.0,438.52500397421113
Uva,Badulla,Uva,Badulla,Keppetipola (DEC},6.91,80.91,"Meat, Fish and Eggs",Fish (skipjack tuna),KG,Retail,1100.0,2024-05-15,2024-06-14,1100.0,5,6,1150.981957364341,1147.5,315.69451989647536
Uva,Badulla,Uva,Badulla,Keppetipola (DEC},6.91,80.91,"Meat, Fish and Eggs",Fish (trenched sardinella),KG,Retail,898.33,2024-05-15,2024-06-14,898.33,5,6,894.0900189035917,900.0,201.93395714513966
Uva,Badulla,Uva,Badulla,Keppetipola (DEC},6.91,80.91,"Meat, Fish and Eggs",Fish (yellowfin tuna),KG,Retail,1850.0,2024-05-15,2024-06-14,1850.0,5,6,1908.8589159292035,1992.81,403.4688856924188
Uva,Badulla,Uva,Badulla,Keppetipola (DEC},6.91,80.91,"Meat, Fish and Eggs","Meat (chicken, broiler)",KG,Retail,1205.0,2024-05-15,2024-06-14,1205.0,5,6,1239.2873696145125,1210.21,152.78614794533686
